ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
6803,Internaron a Miguel Ángel Russo: qué le pasó y cómo sigue su salud,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-03,08:52:01,1,Deportes,2025-09-03,Miércoles
6800,La Comisión Investigadora de $LIBRA cita a declarar a Karina Milei y otros funcionarios,Francis Dinatale,"DESTACADAS, POLITICA",2025-09-03,08:48:13,5,Política,2025-09-03,Miércoles
6797,Censura: Juristas advierten que la cautelar del juez Maraniello es un delito: &#8220;Es abuso de autoridad&#8221;,Francis Dinatale,"DESTACADAS, JUDICIALES, POLITICA",2025-09-03,08:34:01,4,Justicia,2025-09-03,Miércoles
6794,"Tras el rechazo del Congreso, vuelven a funcionar organismos que Javier Milei intentó cerrar por decreto",Francis Dinatale,"DESTACADAS, POLITICA",2025-09-03,08:26:24,1,Política,2025-09-03,Miércoles
6791,Llaryora reduce a 0 Ingresos Brutos a la Industria,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-09-03,08:20:48,1,Política,2025-09-03,Miércoles
6788,Tragedia en el Duatlón de Montaña de La Cruz: falleció un atleta de 67 años durante la competencia,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-03,06:53:53,2,Deportes,2025-09-03,Miércoles
6785,Intensa 8ª Fecha del Torneo de Ascenso: Empates vibrantes y triunfos clave en ambas fases,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-03,06:45:52,2,Deportes,2025-09-03,Miércoles
6782,"Goleadas, empates y tensión en la 3ª fecha del Torneo Clausura",Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-03,06:35:02,2,Deportes,2025-09-03,Miércoles
6775,Israel Damonte y su deseo por dirigir a Boca: “Es el club más grande de la Argentina”,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-02,09:13:16,4,Deportes,2025-09-02,Martes
6771,La bronca de Scaloni por la fecha de la Finalissima entre la Selección Argentina y España: &#8220;Nos mató&#8221;,Francis Dinatale,"DEPORTES, DESTACADAS",2025-09-02,09:09:52,7,Deportes,2025-09-02,Martes
6766,La Provincia relevó zonas afectadas por la tormenta y activó asistencia a familias damnificadas,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-09-02,08:47:27,4,Clima,2025-09-02,Martes
6762,Los audios de Karina Milei serán difundidos,Francis Dinatale,"DESTACADAS, POLITICA",2025-09-02,08:26:41,4,Política,2025-09-02,Martes
6759,Diputados de la oposición piden reunión &#8220;urgente&#8221; de comisión de Libertad de Expresión,Francis Dinatale,"DESTACADAS, POLITICA",2025-09-02,08:21:07,3,Política,2025-09-02,Martes
6756,Martes de Fútbol Intenso: 12 Partidos en la Liga Regional Riotercerense,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-02,07:42:51,2,Deportes,2025-09-02,Martes
6753,Intenso fin de semana de vóley: Calamuchita disputó la Copa de Plata en Santa Rosa y Río Tercero,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-02,07:34:10,2,Deportes,2025-09-02,Martes
6750,Adriana “La Flaca” Vargas deja huella en la Ultra Trail de Mont Blanc,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-09-02,07:18:20,2,Deportes,2025-09-02,Martes
