ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
10505,Solares de Amboy: Un hombre de 55 años fue detenido por violencia familiar y coacción,Jose Manuel Ferrero,"DESTACADAS, POLICIALES",2026-02-26,07:17:00,5,Policial,2026-02-26,Jueves
10497,"Reforma laboral: la CGT no hará un nuevo paro, pero irá a la Justicia para declarar la &#8220;inconstitucionalidad&#8221;",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-02-26,00:07:53,6,Política,2026-02-26,Jueves
10494,Suba de la carne: advierten que el traslado a góndolas no terminó y prevén más aumentos hasta la próxima semana,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-02-26,00:01:26,7,Política,2026-02-26,Jueves
10489,El Gobierno reabre el debate para tocar el artículo de las licencias médicas en el período ordinario,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-02-25,09:51:08,2,Política,2026-02-25,Miércoles
10484,Embalse: Operativo masivo de salud y servicios para el regreso a clases,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-02-25,07:53:50,8,Policial,2026-02-25,Miércoles
10481,Los Reartes da un paso clave para la llegada del gas natural a más hogares,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-02-25,07:48:55,17,Eventos locales,2026-02-25,Miércoles
10477,Belgrano goleó a Atlético Tucuman en Alberdi,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-25,00:11:25,4,Deportes,2026-02-25,Miércoles
10471,Central Córdoba le ganó a Talleres,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-25,00:08:14,3,Deportes,2026-02-25,Miércoles
10470,Boca eliminó a Gimnasia de Chivilcoy de la Copa Argentina con el debut goleador de Adam Bareiro,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-25,00:03:53,6,Deportes,2026-02-25,Miércoles
10466,"Bajó la confianza en el Gobierno, según la Universidad Torcuato Di Tella",Francis Dinatale,"DESTACADAS, POLITICA",2026-02-24,19:41:26,8,Política,2026-02-24,Martes
10461,La Cumbrecita despide el ciclo &#8220;Noches de Verano&#8221; con una velada de música y folklore,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-02-24,07:25:28,5,Cultura,2026-02-24,Martes
10458,Hito patrimonial: Los morteros de &#8220;La Hondonada&#8221; ya son oficialmente sitio arqueológico provincial,Jose Manuel Ferrero,"DESTACADAS, INTERÉS GENERAL",2026-02-24,07:20:44,8,Otros,2026-02-24,Martes
10455,El Gobierno elimina el arancel antidumping del 28% al aluminio chino y perjudica a Aluar,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL, POLITICA",2026-02-24,01:51:56,3,Política,2026-02-24,Martes
10450,La AFA contraataca: para el fútbol en protesta por la acusación de evasión impositiva,Francis Dinatale,"DEPORTES, DESTACADAS, POLITICA, TITULARES",2026-02-24,00:41:23,8,Deportes,2026-02-24,Martes
10447,River: renunció Marcelo Gallardo,Francis Dinatale,"DEPORTES, DESTACADAS",2026-02-24,00:22:18,4,Deportes,2026-02-24,Martes
