ID,Título,Autor,Categorías,Fecha,Hora,Vistas,Topico_Final,solo_fecha,dia_semana_es
5588,River pagaría el resarcimiento que pide América de Cali para soltar a Juanfer Quintero,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-10,10:38:46,2,Deportes,2025-07-10,Jueves
5584,Vicuña Mackenna: La Provincia reclama a Nación la urgente habilitación de la Ruta Nacional 7,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-10,10:26:51,2,Otros,2025-07-10,Jueves
5578,"En Colonia Caroya, Llaryora encabezó el desfile cívico-militar en conmemoración del 9 de Julio",Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-10,10:13:49,1,Política,2025-07-10,Jueves
5575,Confirmaron la alianza PRO-La Libertad Avanza para las elecciones en provincia de Buenos Aires,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-10,10:04:07,1,Política,2025-07-10,Jueves
5572,"Fuerza Patria es el nombre de la alianza electoral que acordaron Axel Kicillof, Máximo Kirchner y Sergio Massa",Francis Dinatale,"DESTACADAS, POLITICA",2025-07-10,09:24:23,4,Política,2025-07-10,Jueves
5568,El Senado sesionará este jueves con una agenda opositora que amenaza al gobierno,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-09,10:04:44,2,Política,2025-07-09,Miércoles
5565,Tevez llega de Miami y se hace cargo de Talleres: esta tarde dirigirá la práctica,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-09,10:00:02,2,Deportes,2025-07-09,Miércoles
5561,Leandro Paredes llegó a Argentina para sumarse a Boca,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-09,09:56:49,1,Deportes,2025-07-09,Miércoles
5558,Javier Milei no va a Tucumán: el SMN y pronosticadores del tiempo desmienten la versión de Presidencia,Francis Dinatale,"DESTACADAS, POLITICA",2025-07-09,09:46:22,2,Política,2025-07-09,Miércoles
5553,Chelsea y Fluminense se enfrentan en Nueva Jersey por un lugar en la final del Mundial de Clubes,Francis Dinatale,"DEPORTES, DESTACADAS",2025-07-08,10:19:26,1,Deportes,2025-07-08,Martes
5547,Se consolida el crecimiento del mercado de autos usados en Córdoba: se vendieron 110 mil vehículos en el primer semestre,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-08,10:00:46,2,Otros,2025-07-08,Martes
5543,Escándalo de las valijas: el Gobierno cambió la versión y ahora justifica que no se revisaron porque hubo “controles en Estados Unidos”,Francis Dinatale,"DESTACADAS, NACIONALES, POLITICA",2025-07-08,09:34:46,2,Política,2025-07-08,Martes
5540,El Gobierno eliminó el Instituto Nacional del Cáncer y el de las Enfermedades Cardiovasculares,Francis Dinatale,Sin Categoria,2025-07-08,09:29:55,1,Política,2025-07-08,Martes
5535,Provincia amplía la terapia intensiva del Hospital de Niños con una inversión récord de $1.300 millones,Francis Dinatale,"DESTACADAS, INTERÉS GENERAL",2025-07-08,09:25:43,1,Salud,2025-07-08,Martes
5532,Gran desempeño de los embalseños en la cantera de San Agustín,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-07-08,07:07:44,4,Deportes,2025-07-08,Martes
5529,Vibrante cierre de la Asociación Calamuchitana de Vóley en Embalse,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-07-08,06:56:42,3,Deportes,2025-07-08,Martes
5526,Bautista Prado se destaca entre los mejores del país en el Nacional Sub 16,Jose Manuel Ferrero,"DEPORTES, DESTACADAS",2025-07-08,06:34:55,3,Deportes,2025-07-08,Martes
